17.3247	-0.689082
19.842	-0.452087
17.3243	-0.709274
17.544	-0.449731
18.6546	-0.484574
19.2522	-0.679421
17.0394	-0.583979
17.8634	-0.624127
21.7877	-1.07974
78.18	-1.75435
151.599	-1.38907
221.856	-1.32937
600.818	-1.16945
1448.94	-0.817847
1577.5	-0.81127
1184.81	-0.945931
343.613	-1.32353
121.245	-1.36149
111.705	-0.819135
121.087	-0.740045
130.255	-0.390894
125.799	-0.388272
108.663	-0.534138
132.614	-0.912384
114.002	-1.44176
447.317	-1.65583
896.755	-1.53681
1104.95	-1.41464
1181.36	-1.31934
1232.63	-1.24062
1073.06	-1.00316
413.69	-1.43429
355.353	-1.67519
322.034	-1.79168
341.97	-1.64902
546.353	-1.14327
709.745	-0.843838
744.439	-0.789091
726.391	-0.864273
643.091	-0.954739
670.679	-1.058
573.045	-1.3736
525.179	-1.47117
581.856	-1.38667
515.308	-1.40625
441.296	-1.53435
445.308	-1.41997
371.578	-1.5956
358.969	-1.50596
383.524	-1.45332
354.894	-1.41239
383.8	-1.31489
407.782	-1.27986
451.739	-1.55486
457.042	-1.67189
519.572	-1.51987
444.443	-1.72037
445.081	-1.71958
473.001	-1.48222
398.746	-1.59664
294.241	-1.61107
246.559	-1.4106
151.272	-1.75854
115.138	-1.54922
131.533	-1.40792
136.881	-1.23224
119.594	-1.21416
103.313	-1.33656
98.2682	-1.29398
47.3888	-1.41735
30.5937	-1.54991
31.3046	-1.29846
28.976	-1.22557
34.2958	-1.13357
25.8061	-0.858071
25.3816	-0.785976
25.1439	-0.974418
22.9789	-0.699898
22.1002	-0.777977
22.141	-0.718056
22.9311	-0.707312
21.3656	-0.772424
21.5132	-0.687304
20.5788	-0.659615
19.4466	-0.67487
42.518	-0.596768
79.1324	-0.634378
108.869	-0.609633
115.121	-0.53088
122.96	-0.42411
145.943	-0.507988
130.399	-0.481499
137.81	-0.566271
160.767	-0.513169
138.053	-0.437211
103.573	-0.359046
106.867	-0.417739
72.7766	-0.630868
74.882	-0.682873
60.7204	-0.623133
42.3469	-0.923958
33.7083	-0.853169
24.0153	-0.94425
22.5231	-0.713804
20.8664	-0.568228
20.6538	-0.620555
21.2922	-0.734977
20.1315	-0.862056
23.0601	-0.74541
22.5088	-0.776776
28.7439	-1.02688
73.4357	-1.79729
205.599	-1.65819
552.974	-1.4203
931.554	-1.27327
850.241	-1.45782
850.732	-1.49013
657.446	-1.76414
579.545	-1.913
455.427	-2.07994
353.797	-2.31572
340.253	-2.20991
363.158	-1.966
359.473	-1.96871
414.981	-1.77283
528.309	-1.54455
681.211	-1.23395
590.566	-1.06619
395.338	-0.991063
383.545	-0.907575
297.111	-0.836828
161.088	-0.88311
147.581	-0.378543
172.568	-0.364172
322.965	-0.258932
322.502	-0.447096
194.803	-0.45818
185.814	0.130638
215.16	0.452593
264.754	0.306764
296.456	0.303007
254.801	0.182489
273.15	0.392343
253.423	0.0838706
213.743	-0.00615256
211.506	-0.0129208
187.174	-0.164811
154.269	-0.0578909
105.412	-0.559164
93.2171	-0.573517
78.0606	-0.775069
101.165	-1.42614
466.585	-1.04989
591.579	-1.08981
668.366	-1.14473
717.106	-1.14611
715.715	-1.22615
679.721	-1.20888
576.662	-1.32087
479.264	-1.34332
411.641	-1.18199
411.699	-1.10216
391.153	-1.23796
518.19	-1.14149
728.313	-1.02479
