2.83171	0.716114
2.92699	0.483989
2.79708	0.748737
2.83484	0.505442
2.9047	0.498822
2.92852	0.649076
2.79659	0.580132
2.85916	0.643406
2.93857	1.03605
4.30683	1.81135
4.96732	1.41937
5.37731	1.4033
6.37254	1.18732
7.23353	0.911363
7.30595	0.976476
7.00512	1.1366
5.67195	1.5898
4.74453	1.41
4.69938	0.851796
4.76025	0.680345
4.77978	0.231321
4.7352	0.222791
4.60072	0.477129
4.83753	0.862462
4.68124	1.38164
6.08213	1.64513
6.77271	1.55227
6.96754	1.4525
7.03572	1.34322
7.07017	1.28293
6.86457	1.16382
5.97317	1.43914
5.77254	1.66042
5.71421	1.75184
5.79869	1.60625
6.27643	1.10487
6.54044	0.81516
6.58046	0.719281
6.55563	0.822012
6.4328	0.949235
6.4351	1.02845
6.26172	1.37692
6.14825	1.61226
6.26192	1.54603
6.15995	1.60503
6.05942	1.45902
6.02963	1.36321
5.84851	1.60059
5.81759	1.46355
5.89015	1.35319
5.77156	1.32032
5.86858	1.29431
5.97069	1.36466
6.02835	1.63083
6.0178	1.68435
6.12897	1.56798
5.98492	1.7065
6.01439	1.72479
6.06208	1.53489
5.89908	1.64263
5.60985	1.62539
5.31188	1.52361
4.9265	1.74905
4.68491	1.46928
4.7646	1.37771
4.77889	1.14775
4.69282	1.11005
4.57186	1.23022
4.5502	1.25535
3.83462	1.42923
3.37644	1.51683
3.43656	1.28076
3.34699	1.20098
3.51063	1.16946
3.1817	0.974868
3.20375	0.799897
3.21033	0.983876
3.12132	0.698401
3.07375	0.771502
3.06252	0.681697
3.06249	0.689142
3.013	0.764746
3.04311	0.692287
2.95469	0.740222
2.93534	0.672256
3.65723	0.514358
4.3294	0.600296
4.57453	0.524937
4.64577	0.602864
4.76942	0.417811
4.94046	0.471921
4.81584	0.482195
4.86833	0.529317
5.00785	0.435263
4.83043	0.434452
4.57674	0.389047
4.57881	0.493115
4.1975	0.736269
4.22675	0.684068
4.06956	0.574741
3.70031	0.88734
3.4634	0.891374
3.15355	0.960063
3.07611	0.741904
3.0029	0.604091
2.99536	0.628047
3.02388	0.77529
2.97472	0.876013
3.12221	0.733218
3.08459	0.78308
3.26735	1.03093
4.27171	1.80821
5.28757	1.70379
6.23449	1.57417
6.76835	1.39477
6.65071	1.60424
6.68463	1.59925
6.43777	1.86804
6.31028	1.99658
6.05497	2.15511
5.7958	2.32874
5.75927	2.21785
5.84497	2.03013
5.84312	2.01354
6.00004	1.88204
6.24296	1.61183
6.46659	1.41501
6.35393	1.1436
5.90233	1.10059
5.82541	1.11934
5.62409	0.984422
5.01325	1.01756
4.95869	0.401895
5.12949	0.354273
5.74952	0.279256
5.69811	0.479251
5.20248	0.514823
5.02481	-0.0282547
5.28595	-0.299472
5.46609	-0.217063
