-19.2127	-10.1275
-11.1494	4.87312
5.53893	-7.2242
-6.01579	-2.12296
-2.85545	1.33997
-5.20775	-1.07006
3.67719	3.41074
-1.54827	-8.3597
-9.7311	-7.18802
-2.88433	-9.03684
-5.32608	-3.42348
-0.221926	-4.61157
-2.0543	-9.20909
-7.83444	2.61497
2.96379	-2.65248
-0.960732	-8.6505
-10.3626	-4.92279
-6.42731	5.78191
-0.521464	-10.095
-13.698	-9.66086
-10.6293	-14.3127
-4.44222	6.93577
-9.26818	-1.13131
-11.8853	3.91232
-4.20646	-5.18612
-2.46981	-3.77543
-1.20478	0.00587257
-0.929756	-4.872
-6.07758	-2.43241
-2.9778	-5.34827
-1.01786	-4.12729
-2.04333	-11.6692
-11.6682	-7.53862
-7.22236	-3.30586
-6.31271	-14.2113
-13.9622	-5.9033
-5.98949	-12.8155
-11.0545	2.56231
-2.65937	-8.86767
-2.9481	-6.51045
-6.52915	9.45293
7.61996	-1.33502
0.811591	-6.92997
0.69777	-1.17498
-1.70086	-3.5916
-5.54825	0.956278
-1.14166	0.192151
1.25935	-12.9214
-13.1189	-5.25935
-7.11155	-1.64239
-0.916918	-16.41
-14.3609	-3.98588
-6.8957	-4.55004
-5.85655	-10.9664
-10.8503	0.831893
1.37935	12.4708
11.0316	-9.84498
-5.80285	0.231266
-1.95302	-11.6727
-9.87645	1.00653
2.6647	-4.76821
-4.03197	1.16576
-1.01194	3.08005
0.924479	-10.8224
-10.7722	-1.25423
0.314966	6.228
11.3882	-9.66266
-9.45096	-4.50511
-4.09463	-4.16185
-7.59568	-11.2257
-10.177	1.93132
-6.08294	-0.549648
2.99662	3.52603
4.39836	8.17076
2.92915	-6.81182
0.628992	0.0617915
1.50051	3.47954
6.65573	6.76099
-3.95668	0.708268
0.783579	-19.9671
-23.5136	-12.089
-15.1356	-5.57285
-3.47344	-21.2422
-14.9852	0.75188
-1.68803	-3.33019
-11.1645	-1.05206
-7.13164	6.84329
1.5625	4.73472
0.535217	-2.05312
-1.57113	-0.351902
6.84459	5.34111
1.66032	4.08431
6.77064	-0.0961461
-1.21971	1.44508
1.09862	2.47233
-0.484968	-20.1198
-17.6854	-7.39885
-9.81603	5.74153
7.18362	-7.49036
-7.46833	-2.78544
-7.25929	-5.19943
-6.8747	-10.0613
-5.39437	2.78373
6.03545	2.37942
-9.35011	-4.42966
-4.6974	-6.19269
-7.29017	0.165871
-3.50992	-1.21728
-1.31769	-6.88334
-8.65617	-1.58361
-2.69284	-4.52248
-5.17613	-10.046
-9.1904	-15.5301
-15.999	-2.95802
-3.52327	-16.6809
-17.8792	-5.60824
-9.00111	-12.4682
-8.39086	0.895937
-1.1123	-2.51572
-2.26779	-2.05871
-2.2973	-4.55209
-1.08825	1.96364
2.87305	1.2565
2.56047	-6.04738
-5.68134	-4.11629
-2.91696	-2.07156
-0.461596	-1.25457
0.958283	-21.5266
-19.4457	-10.6586
-8.92585	-8.30743
-7.10796	-9.76472
-6.42659	-1.07457
1.9951	-2.57312
-3.66424	-1.73327
-5.31533	-4.19958
1.00027	7.82725
-0.969733	-7.88923
-6.61048	3.70862
0.986539	1.90235
2.08116	-5.33475
-2.98389	2.53581
-1.63303	-4.42487
-11.1489	0.23375
0.642046	-11.7814
-12.3921	-5.7832
-5.67789	-6.52685
-6.13547	-24.0938
-26.2678	1.27299
1.10107	-4.42107
-5.37785	-1.21959
-2.21558	-3.93011
-3.09486	1.00417
-0.163012	-8.08405
-9.8608	-1.00648
-1.59407	-0.801591
-2.89228	-4.22392
-2.72659	-0.515378
-2.96692	-2.43351
-3.19371	-2.94347
-3.5398	-12.992
-8.57579	2.00339
1.06828	5.86383
7.47066	-16.9493
-8.48892	-6.68056
-6.2523	-7.42214
-8.11067	-5.74689
4.98315	3.62496
0.654944	-0.806473
-3.70838	-5.40857
-12.6522	-5.21662
-5.21335	-1.98539
-1.36173	-5.21056
-4.28304	-3.02374
-2.85755	-1.46302
-1.44218	-5.16025
-5.80366	-12.3531
-12.0468	-13.209
-12.9502	-3.65119
-2.96408	-20.8078
-18.5188	-7.08167
-7.50519	-0.202497
-0.583133	7.76495
6.62764	-14.0399
-14.1084	-4.1386
-3.62286	0.0978494
1.82184	-7.62643
-6.74638	3.69685
4.00722	1.19243
0.3319	-2.68727
-2.38257	-4.35013
-3.94688	-6.00213
-7.38299	-13.5214
-13.0291	-14.0218
-13.7307	-9.65127
-8.02691	-12.5642
-12.9221	-10.2937
-11.0798	-4.70313
-2.54243	5.92178
1.44423	-8.69295
-9.94273	3.19397
0.949217	-5.4838
-5.88271	-5.41637
-4.51344	5.57857
4.53819	-4.49142
-5.99159	-0.150013
0.800898	-5.63016
-5.34223	-2.1567
-1.07062	-10.4894
-11.3091	2.07905
1.87795	-4.54257
-4.66335	-18.1599
-18.7597	-5.06869
-3.17607	1.15325
2.14365	-3.05176
-5.04327	-7.28444
-8.59849	1.11936
-0.410028	-11.0724
-11.0477	7.29238
9.03529	-0.153212
-3.18471	-3.4617
-4.24566	2.03135
2.03533	-4.47358
-2.39443	0.865846
2.19547	-7.3101
-7.05945	-9.28203
-9.36798	0.783507
2.08879	-19.6152
-24.9504	-12.4201
-13.3317	-12.4226
-12.4335	0.763198
0.405402	-9.11397
-10.2454	-1.04085
-1.46233	3.4078
2.38129	-5.33476
-6.33215	7.17932
6.46406	-1.33992
0.282298	-8.7531
-8.70954	-1.4724
-1.06261	-3.4658
-1.02671	-14.2238
-13.3731	-12.0722
-13.125	-2.42722
-3.97315	-12.0557
-12.6089	-1.59304
0.596202	-16.6947
-15.5217	-6.04037
-6.86269	2.91482
4.76417	-6.92442
-8.7728	7.79864
5.01311	-14.432
-10.6849	2.01119
1.91229	4.66653
4.37285	-12.1035
-12.1544	1.63893
2.62488	-4.78095
-2.59575	-11.8059
-14.2094	-3.71048
0.732993	-3.23911
0.00635714	-30.2044
-28.5776	-0.224215
-2.1752	-15.6458
-16.0896	-2.11201
0.0316992	5.37448
4.05954	-2.01157
-6.07913	-7.51292
-8.86595	4.11508
-3.8965	-0.42323
2.61485	0.836452
-0.116553	-8.45004
-8.75741	0.97138
1.5718	-1.99701
-3.19383	-11.0912
-14.8042	-4.04255
-9.70205	2.45843
-2.2866	-19.1722
-6.19176	-6.82167
-15.3022	-8.72268
-4.69962	4.02232
7.30369	-4.36156
-9.42545	-1.95704
0.616101	-4.47036
-4.09971	-8.67779
-10.7956	2.83276
5.74003	-3.72269
-7.71251	-2.36278
-3.40897	-3.3437
-1.35219	-5.60166
-4.75611	-14.7675
-16.8084	-14.5421
-14.5886	-3.74253
-3.09125	-12.6344
-12.9338	0.345914
-0.212161	0.312639
5.00221	-1.94623
-11.33	-5.92711
-5.53368	-1.1163
-0.0986207	-12.3401
-7.43532	-1.50104
-5.51892	5.43165
-2.03606	-1.55578
1.14771	-4.24864
-4.94426	-2.71752
-0.411478	0.479427
1.79089	-5.83139
-5.33333	-11.2844
-9.3792	-2.22117
-2.01147	-9.36516
-10.0859	-7.38291
-6.17334	-1.16843
-2.42862	-11.1676
-8.35477	-0.0323208
-4.03772	0.617649
-2.57801	-2.67589
-8.07056	-6.21409
-9.07646	-3.10764
-6.44488	-7.64629
-9.1763	-4.5783
-5.11971	-1.71079
3.40283	-3.85502
-4.81887	-19.6381
-18.9871	-13.7001
-12.0583	4.75773
4.79002	-4.14111
-6.73321	0.552903
-2.20796	-0.285411
5.54518	2.45884
2.58327	4.36306
3.60794	-1.5027
-4.93143	-2.80011
-3.46189	6.44191
0.00356015	3.19589
1.71017	1.81214
-0.931992	3.586
-0.123101	0.388834
0.700388	-1.84469
-0.697596	-13.8288
-16.7424	-17.2059
-16.8041	1.33957
0.051335	-10.3091
-11.835	4.05056
3.28231	-0.657895
2.24655	1.28772
-10.9487	-8.54522
-12.7544	4.26339
6.42537	-7.22565
-8.33181	-0.608743
0.897767	2.13941
0.377914	-5.65898
-6.37386	0.777809
-0.134801	-3.2313
-5.00682	-1.13704
1.25043	-8.69931
-7.51872	-7.85198
-7.51494	2.61445
2.15002	-28.258
-27.9097	-6.67825
-8.43644	-11.4876
-12.3789	3.27835
0.0846576	-4.38912
-0.309227	-2.66823
1.15689	3.53032
-8.52728	0.210455
-5.93707	-0.397154
0.302113	-3.47455
-4.43517	-7.84956
-3.36315	-4.28637
-4.99006	-2.68605
-2.06767	-13.3523
-9.76915	-16.4267
-12.2275	-8.5966
-2.82786	-15.0623
-15.1478	-15.9985
-14.0829	-6.33374
-5.20536	-6.40216
-2.90642	-6.33172
-8.60876	-4.68078
-9.01619	-1.75631
1.20111	-3.69678
-0.65766	2.93149
2.38293	-2.12061
-0.673954	-3.33313
-4.19834	0.508963
-0.243659	-4.30211
-4.73228	-8.25544
-11.248	-4.32824
-2.65074	12.5014
8.13736	-15.1378
-16.4418	-8.95472
-9.41187	-8.62984
-8.22177	1.36254
6.03361	-6.02018
-7.97017	-3.14347
-1.73252	3.85824
-0.0525705	-2.2145
1.184	-4.92077
-5.53943	-2.05239
-4.32435	1.59411
2.5588	-2.0687
-4.5146	-3.36108
-2.77194	-18.6643
-15.0202	-0.786734
-0.653388	-1.81702
-2.69433	-21.5702
-23.2031	-12.816
-14.4418	-11.1088
-13.9632	-13.2368
-7.98198	-1.43956
-8.83166	-9.25861
-6.27072	-1.43257
-2.5012	-4.56553
2.63749	-8.92736
-4.86832	-6.47146
-3.04299	-7.19113
-10.9313	1.14178
1.31655	-5.23156
-5.88599	-10.7582
-10.1069	-3.97695
-7.23877	1.29937
-4.32107	-16.1211
-15.0208	-4.33236
-3.07703	-8.69515
-7.05223	-1.8785
-1.69946	-7.59694
-6.96802	-1.60288
-1.8899	-7.0895
-7.31997	0.37913
2.28797	-4.24701
-1.47027	-1.7976
-2.16207	-2.28579
-5.70312	-3.69828
-2.81927	-5.33492
-5.6415	-8.43094
-8.35291	-11.2461
-12.8904	-4.17107
-4.01294	-9.10102
-10.1304	-4.86464
-3.19028	-11.7235
-9.25398	7.28138
5.67594	-2.93343
-6.9998	-13.4275
-7.47732	-1.05523
-2.00408	-2.8507
0.944451	-0.0176665
-2.54612	0.14976
-0.117809	-4.37035
-8.07122	0.802107
1.95284	-5.63786
-4.18116	-13.3797
-11.5255	-11.0541
-8.41755	-2.20999
6.04845	-13.2307
-8.83691	-0.864562
-0.928918	3.71317
-1.59769	-4.56467
-6.27589	-10.2189
-3.92121	-7.03985
2.39012	7.32922
-4.65433	-7.64107
9.81779	2.77848
-3.03785	1.81277
1.87172	-0.236239
2.98054	-1.83214
-2.77137	-0.0454281
-2.15946	-21.4974
-18.0259	-11.1118
-14.9756	-0.498516
-0.0649447	-12.2693
-8.36958	-6.0476
-8.59807	-8.05122
-7.13065	0.0527808
-4.26638	0.551522
1.17468	7.65924
8.44827	4.95728
4.40269	7.54871
2.52347	1.52969
-6.28079	-0.493467
3.4752	-5.85248
-7.93185	-3.13519
1.22489	1.00104
0.359101	-21.6248
-16.7609	-4.319
-1.99962	-12.4944
-12.1542	-18.8125
-20.2444	0.345844
2.59467	-8.54833
-10.2465	-0.863992
-0.706023	-3.17098
-0.0908334	2.08904
3.38418	-12.0502
-10.8395	10.1462
12.5686	-8.6637
-9.41608	0.13951
-3.47346	-5.83552
-5.19051	-5.73813
-4.16817	-3.65018
-2.77352	-12.2181
-9.63445	-10.8429
-11.5576	-0.465912
-1.91542	-21.7527
-20.7215	0.657207
2.35182	-18.2719
-14.6306	-4.49399
-5.02231	-6.19601
-3.63931	-0.660944
-4.62833	5.86607
5.4415	-7.35401
-7.6259	1.16064
3.75254	0.8346
0.102374	-8.09813
-8.74116	-1.025
0.477525	-2.71583
-6.84505	-9.2996
-11.2819	-8.74777
-8.94974	-0.564195
0.146314	-22.9451
-15.5985	-5.23623
1.95812	2.26963
2.18298	-2.70538
-3.68279	-12.8689
-14.3555	2.86199
2.81456	-8.29329
-9.65659	2.46651
-0.800455	-5.58274
-3.84236	-4.96959
-5.6046	-1.32491
-2.61631	-3.27276
-4.44383	0.107548
0.650297	-8.13777
-7.04366	-2.90399
-2.29893	-4.866
-7.24448	-12.5778
-11.3059	-11.2387
-8.05278	-4.95266
-5.96461	0.252512
-2.0974	1.86815
0.559182	-1.58359
-0.374009	-14.3775
-9.47575	11.6185
13.9869	-7.91359
-8.75924	-1.51757
-3.14881	-2.79165
0.415929	-4.2392
-3.54918	-3.28741
-3.06459	-15.6801
-15.7653	-14.0348
-13.9657	-2.92762
-3.95554	-13.8263
-16.5614	8.12186
5.64702	-2.18796
-1.89829	3.60092
0.102755	-13.8657
-17.423	3.78213
4.66638	-12.7323
-10.4136	2.28628
4.46847	-0.553339
1.92537	-9.09833
-1.77166	-8.05806
-2.30458	-5.59875
-4.21461	-0.500605
0.474401	-9.44353
-9.69434	-9.93558
-7.09574	-9.29622
-6.30392	-18.9708
-19.7325	-5.13386
-11.6826	1.01749
-4.24619	-9.22321
-3.93012	0.0486876
0.210927	1.00032
-0.799757	-2.84823
-2.36262	1.5009
0.841786	-9.14991
-1.00594	-0.791017
-4.38297	-5.85606
-5.57159	-7.60625
-1.80063	-0.732828
1.34273	-14.5538
-16.1814	-6.7961
-10.6841	-6.23752
-7.57603	-13.4683
-13.9451	-3.70524
-5.36795	4.21368
2.0236	-6.78349
-6.85685	-7.37355
-6.69388	-9.77191
-10.8763	8.49177
12.8887	-3.3034
-1.73834	-0.399397
-1.33568	-4.8529
-12.5912	-5.05432
-1.25721	-1.51708
1.15259	3.87955
-1.25626	-4.94855
-7.0834	-9.46044
-10.3567	-10.347
-9.142	-17.7838
-15.7986	0.181641
1.15955	-18.4751
-18.4863	-0.375088
2.02444	-5.26251
-5.38288	-0.683964
-2.7562	0.755752
1.93414	-6.7991
-4.6538	4.62932
4.28311	-2.25942
-4.62738	-2.52453
-3.15262	-1.93541
-1.21917	-3.43025
-5.03629	-12.9388
-13.7655	-12.2214
-13.9027	-4.84048
-5.23212	-13.6494
-10.3209	-4.14405
-5.24085	-3.4373
-1.26216	-1.15351
3.23808	-3.23437
2.72827	-2.56987
-3.22349	3.90687
4.21871	4.31199
-1.45867	2.08533
0.204623	-2.87605
-4.47536	-4.52503
-6.03558	0.713336
-2.25828	0.841755
1.87801	-9.55114
-15.1762	-5.14513
-9.95008	1.39199
0.632178	-8.23898
-5.31466	3.15639
-0.799805	-0.556844
0.553173	11.7135
-1.75625	-9.28836
-4.38517	-4.60656
-5.31137	-4.07528
0.572395	-7.28414
-3.24523	-4.51694
-5.28302	-0.354578
-0.494148	-0.828649
0.755948	-3.55683
-1.91785	-0.899403
-5.57832	-18.6263
-20.203	-12.9709
-7.60433	3.35832
3.89123	-8.95307
-6.87121	-3.48831
-6.74745	-3.43916
-1.24571	2.64381
0.88013	2.17177
-6.16352	3.07831
1.25771	-8.51146
-6.00466	0.374629
-5.35179	2.72384
-7.85573	-6.40267
6.67595	-0.035764
-5.21083	-0.366829
2.39338	1.25624
2.23286	-20.9433
-22.1783	-12.0493
-13.1499	6.96137
-18.3823	-9.07392
-9.7976	7.03776
4.70124	-8.67838
-12.1176	-9.19652
-7.72023	-9.9905
-11.251	-7.81979
-0.120569	-10.6733
-5.51663	-1.6174
-15.8512	-4.50377
1.63829	-4.19076
-0.897998	0.0857091
3.05848	-4.82131
-5.55593	-1.78931
-1.96438	-6.43614
-3.59524	-0.469042
-0.645159	-3.03853
-4.02038	-0.0891326
1.82944	-1.39341
4.3276	-13.6633
-7.15847	-5.76386
-1.15801	-12.5358
-14.8323	1.53551
2.71357	-3.02708
-2.77143	-2.85146
-5.70627	-8.81349
-8.55903	7.77094
9.70277	-1.7532
-2.8335	-2.96035
-3.44128	-1.86593
-6.53956	-3.2782
-2.21536	-3.16471
-2.85413	-7.29174
-5.879	0.0716883
0.0537111	-2.10537
2.42428	-20.908
-15.7765	-8.50402
-8.85128	-10.9185
-10.1162	-0.939007
4.84615	1.96681
-4.26938	0.3409
-0.840734	-3.86379
-7.60889	-3.1579
-11.8212	-3.02205
-2.00142	-2.44373
1.05418	-3.04174
-7.57258	3.70125
2.87958	-4.62959
-3.88516	-5.81789
-5.26032	-12.3932
-12.078	-9.70982
-10.8629	-10.2252
-10.914	-1.11142
-5.93186	-16.3079
-12.5987	12.9625
13.9991	-4.96469
-7.15657	-6.50526
-4.61115	1.55155
6.60865	-5.83048
-6.99854	1.98225
-2.07112	-2.54938
-3.47882	-3.85701
-1.32422	2.05123
-1.6286	-0.813104
-3.46262	-10.2046
-15.0935	-13.3195
-16.1025	-6.50491
-5.62726	-17.1502
-17.3057	0.292023
2.58677	-2.35715
-2.67582	-3.52478
-3.88702	-17.4954
-12.5782	1.01813
-4.78316	-11.1018
-10.5915	6.00218
3.85754	-4.08289
-7.41692	1.0717
1.66463	-6.8595
-8.27866	0.0573126
0.143148	-4.38344
-2.91	-13.4421
-15.1008	-0.507293
-3.45636	-11.0601
-9.75505	-22.0284
-22.6117	6.2656
5.06836	-6.2498
-5.60833	-3.11126
-3.76761	-7.84421
-6.50899	-6.14512
-11.1074	0.79609
0.687401	-2.69564
-4.62801	8.62796
8.4701	-0.874227
-0.660668	-5.47365
-4.35554	-2.29451
-3.5267	-5.53791
-5.67204	-6.47605
-6.26865	0.716332
0.0564969	-2.06701
-2.90706	-25.8898
-14.4022	-9.84257
-6.10078	-9.13734
-10.7874	-0.894334
-1.46132	-0.326308
-2.65601	-4.37797
-5.36477	-6.5264
-1.15127	-0.833446
-0.246598	-2.85061
